best_bid,best_ask,mid_price,spread,bid_volume,ask_volume,imbalance,timestamp
65727.99,65728.0,65727.995,0.00999999999476131,9.428,29.701,-0.5181067750261953,2026-06-15 05:47:17.693555
65727.99,65728.0,65727.995,0.00999999999476131,9.45708,29.38954,-0.5131066744030754,2026-06-15 05:47:23.288240
65727.99,65728.0,65727.995,0.00999999999476131,9.661850000000001,29.44549,-0.5058804817714526,2026-06-15 05:47:28.890981
65731.98,65731.99,65731.985,0.010000000009313226,15.075370000000001,24.70973,-0.24216000462484696,2026-06-15 05:47:34.505591
65739.99,65740.0,65739.995,0.00999999999476131,13.03666,21.920290000000005,-0.2541305806141555,2026-06-15 05:47:40.082630
65739.99,65740.0,65739.995,0.00999999999476131,13.13094,22.08359,-0.2542317049240754,2026-06-15 05:47:45.702989
65739.99,65740.0,65739.995,0.00999999999476131,17.956149999999997,21.489240000000006,-0.08956914863815539,2026-06-15 05:47:51.317475
65739.99,65740.0,65739.995,0.00999999999476131,5.36946,28.583240000000004,-0.6837093957181608,2026-06-15 05:47:56.940966
65739.99,65740.0,65739.995,0.00999999999476131,13.689570000000002,20.717560000000006,-0.20425969849853803,2026-06-15 05:48:02.525161
65739.99,65740.0,65739.995,0.00999999999476131,13.18469,23.780269999999998,-0.28663848141591386,2026-06-15 05:48:08.157093
65739.99,65740.0,65739.995,0.00999999999476131,15.27143,23.52861,-0.2128136981302081,2026-06-15 05:48:13.761086
65739.99,65740.0,65739.995,0.00999999999476131,15.27218,22.77099,-0.19711317432274966,2026-06-15 05:48:19.390912
65753.99,65754.0,65753.995,0.00999999999476131,18.01282,3.2528700000000006,0.694073411208383,2026-06-15 05:48:24.981697
65759.99,65760.0,65759.995,0.00999999999476131,6.185490000000001,7.90485,-0.12202402497029873,2026-06-15 05:48:30.569394
65759.99,65760.0,65759.995,0.00999999999476131,5.167499999999999,11.293569999999999,-0.37215503001931227,2026-06-15 05:48:36.140909
65769.59,65769.6,65769.595,0.010000000009313226,21.724299999999996,3.22217,0.7416732708074527,2026-06-15 05:48:41.741902
65769.99,65770.0,65769.995,0.00999999999476131,19.296609999999998,2.3293399999999997,0.7845791745564936,2026-06-15 05:48:47.359747
65769.99,65770.0,65769.995,0.00999999999476131,7.04084,11.593890000000002,-0.2443314177345205,2026-06-15 05:48:52.958518
65769.99,65770.0,65769.995,0.00999999999476131,12.40232,2.9829100000000004,0.6122371911242145,2026-06-15 05:48:58.591301
65771.99,65772.0,65771.995,0.00999999999476131,18.34776,1.61354,0.838333174693031,2026-06-15 05:49:04.175167
65775.99,65776.0,65775.995,0.00999999999476131,12.11112,4.519119999999999,0.4565177652276816,2026-06-15 05:49:09.755305
65775.99,65776.0,65775.995,0.00999999999476131,11.400220000000001,4.7264599999999986,0.41383347347377153,2026-06-15 05:49:15.338489
65775.99,65776.0,65775.995,0.00999999999476131,10.148109999999999,4.5817999999999985,0.37789165039026046,2026-06-15 05:49:20.931908
65770.0,65770.01,65770.005,0.00999999999476131,3.18172,22.60264,-0.7532054315096439,2026-06-15 05:49:26.512404
65770.0,65770.01,65770.005,0.00999999999476131,4.05187,16.52016,-0.6060797111417784,2026-06-15 05:49:32.080573
65760.0,65760.01,65760.005,0.00999999999476131,3.4038999999999997,22.15749,-0.733668630696531,2026-06-15 05:49:37.681270
65760.0,65760.01,65760.005,0.00999999999476131,10.22586,12.54304,-0.10176951894909278,2026-06-15 05:49:43.266023
65760.0,65760.01,65760.005,0.00999999999476131,9.615440000000001,13.207130000000001,-0.15737447623120443,2026-06-15 05:49:48.879439
65760.0,65760.01,65760.005,0.00999999999476131,8.722370000000003,12.831649999999998,-0.19065028240671553,2026-06-15 05:49:54.457724
65760.0,65760.01,65760.005,0.00999999999476131,10.14239,12.77331,-0.11480862465471268,2026-06-15 05:50:00.038503
65760.0,65760.01,65760.005,0.00999999999476131,11.180439999999999,9.402569999999997,0.08637560784355652,2026-06-15 05:50:05.622497
65760.0,65760.01,65760.005,0.00999999999476131,12.10494,8.21242,0.19158591470545383,2026-06-15 05:50:11.649802
65760.0,65760.01,65760.005,0.00999999999476131,14.45309,6.415629999999999,0.3851438899942114,2026-06-15 05:50:17.230976
65761.82,65761.83,65761.82500000001,0.00999999999476131,19.786009999999997,4.216609999999999,0.6486541885844129,2026-06-15 05:50:22.806972
65763.72,65763.73,65763.725,0.00999999999476131,16.984989999999996,4.0703,0.6133703216626321,2026-06-15 05:50:28.450644
65763.72,65763.73,65763.725,0.00999999999476131,17.83108,4.078709999999999,0.6276815067602199,2026-06-15 05:50:34.042856
65766.61,65766.62,65766.61499999999,0.00999999999476131,15.87035,5.430059999999999,0.49014502537744586,2026-06-15 05:50:39.654478
65767.99,65768.0,65767.995,0.00999999999476131,14.9352,5.44488,0.46566647432198505,2026-06-15 05:50:45.242931
65767.99,65768.0,65767.995,0.00999999999476131,14.079549999999998,5.904980000000001,0.40904489622723156,2026-06-15 05:50:50.851102
65767.99,65768.0,65767.995,0.00999999999476131,12.78683,7.62571,0.25284065579295867,2026-06-15 05:50:56.436626
65777.99,65778.0,65777.995,0.00999999999476131,19.566959999999998,4.1822099999999995,0.6478015863291222,2026-06-15 05:51:02.018357
65777.99,65778.0,65777.995,0.00999999999476131,16.29083,4.71212,0.5512896997802691,2026-06-15 05:51:07.600404
65779.99,65780.0,65779.995,0.00999999999476131,5.32804,9.159579999999998,-0.26446994054233885,2026-06-15 05:51:13.615695
65776.0,65776.01,65776.005,0.00999999999476131,7.792199999999999,12.512969999999997,-0.23249103553429984,2026-06-15 05:51:19.197485
65774.16,65774.17,65774.16500000001,0.00999999999476131,6.844669999999999,15.858679999999998,-0.3970343583656157,2026-06-15 05:51:24.773340
65774.16,65774.17,65774.16500000001,0.00999999999476131,7.388739999999999,13.39461,-0.28897506898551006,2026-06-15 05:51:30.353298
65772.29,65772.3,65772.295,0.010000000009313226,3.10408,16.97555,-0.6908229882721942,2026-06-15 05:51:35.945261
65772.29,65772.3,65772.295,0.010000000009313226,3.849040000000001,19.32314,-0.6677878386927771,2026-06-15 05:51:41.527205
65789.99,65790.0,65789.995,0.00999999999476131,19.853570000000005,4.12387,0.6560208262433355,2026-06-15 05:51:47.105074
65791.99,65792.0,65791.995,0.00999999999476131,17.60752,6.08541,0.48631005114183856,2026-06-15 05:51:52.755128
65789.99,65790.0,65789.995,0.00999999999476131,7.44894,13.972779999999998,-0.30454323929170946,2026-06-15 05:51:58.328669
65789.99,65790.0,65789.995,0.00999999999476131,7.4480699999999995,12.76397,-0.2630066039845558,2026-06-15 05:52:03.918924
65784.0,65784.01,65784.005,0.00999999999476131,5.925470000000001,17.71713,-0.498746330775803,2026-06-15 05:52:09.591438
65782.45,65782.46,65782.455,0.010000000009313226,5.35037,18.085600000000003,-0.5434052868304576,2026-06-15 05:52:15.187166
65782.45,65782.46,65782.455,0.010000000009313226,3.2735,17.817590000000003,-0.689584559166928,2026-06-15 05:52:20.780702
65782.45,65782.46,65782.455,0.010000000009313226,4.213979999999999,16.842000000000002,-0.5997355620588546,2026-06-15 05:52:26.805438
65778.01,65778.02,65778.015,0.010000000009313226,5.891709999999999,15.625469999999998,-0.45237154682909203,2026-06-15 05:52:32.390599
65778.01,65778.02,65778.015,0.010000000009313226,6.077249999999999,12.575049999999997,-0.348364544855058,2026-06-15 05:52:37.989619
65784.0,65784.01,65784.005,0.00999999999476131,22.16285,3.68903,0.7146025743582286,2026-06-15 05:52:43.605643
65784.0,65784.01,65784.005,0.00999999999476131,20.1079,3.7430800000000004,0.6861277817515256,2026-06-15 05:52:49.189084
65784.0,65784.01,65784.005,0.00999999999476131,18.87835,2.9704200000000003,0.728092702701342,2026-06-15 05:52:54.796778
65784.0,65784.01,65784.005,0.00999999999476131,13.09816,6.723939999999999,0.32157137740199077,2026-06-15 05:53:00.380993
65784.0,65784.01,65784.005,0.00999999999476131,16.522109999999998,4.41086,0.5785729401991213,2026-06-15 05:53:06.032481
65813.99,65814.0,65813.995,0.00999999999476131,21.675259999999998,3.49623,0.7222071478486175,2026-06-15 05:53:11.752017
65827.62,65827.63,65827.625,0.010000000009313226,15.27742,3.66674,0.6128896715399362,2026-06-15 05:53:17.331577
65827.62,65827.63,65827.625,0.010000000009313226,13.026089999999998,3.83829,0.5448050862231519,2026-06-15 05:53:22.912488
65827.62,65827.63,65827.625,0.010000000009313226,14.216820000000002,3.5152800000000006,0.6035122743499077,2026-06-15 05:53:28.518241
65827.62,65827.63,65827.625,0.010000000009313226,9.955810000000003,9.298670000000001,0.03412920006149227,2026-06-15 05:53:34.128273
65827.62,65827.63,65827.625,0.010000000009313226,12.33342,7.47296,0.2453987048617668,2026-06-15 05:53:40.219255
65827.62,65827.63,65827.625,0.010000000009313226,12.281369999999999,8.581449999999998,0.17734515276458315,2026-06-15 05:53:45.898381
65827.62,65827.63,65827.625,0.010000000009313226,8.686860000000001,9.116469999999998,-0.02413087888614078,2026-06-15 05:53:51.489668
65827.62,65827.63,65827.625,0.010000000009313226,9.20235,6.032500000000001,0.20806571774582608,2026-06-15 05:53:57.075505
65827.62,65827.63,65827.625,0.010000000009313226,14.064580000000001,3.09088,0.6396622416420195,2026-06-15 05:54:02.666640
65835.99,65836.0,65835.995,0.00999999999476131,18.412510000000005,6.69462,0.4667156301815461,2026-06-15 05:54:08.241098
65843.67,65843.68,65843.67499999999,0.00999999999476131,15.99752,5.699330000000001,0.47463986707747885,2026-06-15 05:54:13.832474
65843.67,65843.68,65843.67499999999,0.00999999999476131,16.29621,6.810479999999999,0.41051877183620855,2026-06-15 05:54:19.428088
65843.67,65843.68,65843.67499999999,0.00999999999476131,4.588539999999999,16.333520000000004,-0.5613682400299017,2026-06-15 05:54:25.154576
65840.37,65840.38,65840.375,0.010000000009313226,2.93266,18.933680000000003,-0.7317648952682526,2026-06-15 05:54:30.749023
65840.37,65840.38,65840.375,0.010000000009313226,3.05955,14.024809999999999,-0.6418303056128528,2026-06-15 05:54:36.348257
65838.05,65838.06,65838.055,0.00999999999476131,4.66498,15.2854,-0.5323417398565842,2026-06-15 05:54:41.947775
65838.05,65838.06,65838.055,0.00999999999476131,4.7119100000000005,15.21218,-0.5270137808050456,2026-06-15 05:54:47.540878
65838.05,65838.06,65838.055,0.00999999999476131,6.529960000000001,9.87496,-0.203902243960958,2026-06-15 05:54:53.175161
65838.05,65838.06,65838.055,0.00999999999476131,4.557660000000001,14.2608,-0.5156181749197329,2026-06-15 05:54:58.895028
65838.05,65838.06,65838.055,0.00999999999476131,4.52879,14.38686,-0.5211594631958194,2026-06-15 05:55:04.577188
65838.05,65838.06,65838.055,0.00999999999476131,4.37538,15.109299999999998,-0.5508902378689309,2026-06-15 05:55:10.384808
65838.05,65838.06,65838.055,0.00999999999476131,6.140770000000001,9.96946,-0.2376558249013204,2026-06-15 05:55:15.971867
65838.05,65838.06,65838.055,0.00999999999476131,7.021509999999999,10.854879999999998,-0.21443759058736128,2026-06-15 05:55:21.699024
65838.05,65838.06,65838.055,0.00999999999476131,6.162590000000001,10.732019999999999,-0.2704667346567928,2026-06-15 05:55:27.334830
65838.05,65838.06,65838.055,0.00999999999476131,8.26983,10.141,-0.10163420117398288,2026-06-15 05:55:32.925529
65839.46,65839.47,65839.465,0.00999999999476131,10.78848,10.402010000000002,0.018237898226987546,2026-06-15 05:55:38.545006
65839.46,65839.47,65839.465,0.00999999999476131,10.69901,10.658570000000003,0.001893472949650508,2026-06-15 05:55:44.153273
65839.46,65839.47,65839.465,0.00999999999476131,9.82862,10.837930000000002,-0.04883785634273747,2026-06-15 05:55:49.874466
65838.1,65838.11,65838.10500000001,0.00999999999476131,3.7282900000000003,18.34707,-0.6622215900442846,2026-06-15 05:55:55.624545
65838.1,65838.11,65838.10500000001,0.00999999999476131,5.322189999999999,18.150889999999997,-0.5465281931472138,2026-06-15 05:56:01.269401
65838.1,65838.11,65838.10500000001,0.00999999999476131,7.69915,12.21888,-0.22691651734634397,2026-06-15 05:56:06.961727
65838.1,65838.11,65838.10500000001,0.00999999999476131,4.457700000000001,13.16598,-0.49412381523041715,2026-06-15 05:56:12.634481
65838.1,65838.11,65838.10500000001,0.00999999999476131,5.977010000000001,12.653459999999999,-0.35836186634046263,2026-06-15 05:56:18.246671
65838.1,65838.11,65838.10500000001,0.00999999999476131,7.566520000000001,13.64156,-0.286449315543887,2026-06-15 05:56:23.847867
65838.1,65838.11,65838.10500000001,0.00999999999476131,7.76964,13.393179999999997,-0.26572734635554235,2026-06-15 05:56:29.439218
65838.1,65838.11,65838.10500000001,0.00999999999476131,7.357070000000001,14.015369999999997,-0.31153672673779864,2026-06-15 05:56:35.042462
65838.1,65838.11,65838.10500000001,0.00999999999476131,7.43305,12.34644,-0.24840832599829418,2026-06-15 05:56:40.770478
65838.1,65838.11,65838.10500000001,0.00999999999476131,7.671340000000001,14.432060000000002,-0.3058678755304614,2026-06-15 05:56:46.431323
65849.99,65850.0,65849.995,0.00999999999476131,6.92971,12.21657,-0.27612988006025196,2026-06-15 05:56:52.151065
65849.99,65850.0,65849.995,0.00999999999476131,5.85429,12.309239999999999,-0.35537970867997576,2026-06-15 05:56:57.784426
65849.99,65850.0,65849.995,0.00999999999476131,8.479690000000002,8.469479999999999,0.0006023893795390862,2026-06-15 05:57:03.840176
65849.99,65850.0,65849.995,0.00999999999476131,8.489150000000002,9.84795,-0.07410113922048735,2026-06-15 05:57:09.477823
65849.99,65850.0,65849.995,0.00999999999476131,8.630529999999998,12.240490000000003,-0.17296519288467954,2026-06-15 05:57:15.067550
65849.99,65850.0,65849.995,0.00999999999476131,8.682690000000001,5.76146,0.20224312264826946,2026-06-15 05:57:20.676394
65849.99,65850.0,65849.995,0.00999999999476131,8.44415,10.74878,-0.12007702836409029,2026-06-15 05:57:26.274978
65849.99,65850.0,65849.995,0.00999999999476131,8.424040000000002,10.7489,-0.1212573554186264,2026-06-15 05:57:31.884616
65849.99,65850.0,65849.995,0.00999999999476131,6.670059999999999,11.08641,-0.24871779131775637,2026-06-15 05:57:37.472369
65849.99,65850.0,65849.995,0.00999999999476131,8.16162,10.97645,-0.14708013921989002,2026-06-15 05:57:43.121098
65849.99,65850.0,65849.995,0.00999999999476131,8.887819999999998,10.613050000000003,-0.08846938623763992,2026-06-15 05:57:48.717655
65849.99,65850.0,65849.995,0.00999999999476131,7.982600000000001,11.881580000000001,-0.19628195072738974,2026-06-15 05:57:54.348953
65849.99,65850.0,65849.995,0.00999999999476131,7.458549999999998,11.347700000000003,-0.20680093054170845,2026-06-15 05:58:00.058593
65849.99,65850.0,65849.995,0.00999999999476131,7.989319999999999,13.404209999999997,-0.25310876699637685,2026-06-15 05:58:05.727246
65842.0,65842.01,65842.005,0.00999999999476131,5.682600000000001,15.322780000000003,-0.45893861477392944,2026-06-15 05:58:11.336978
65842.0,65842.01,65842.005,0.00999999999476131,5.628030000000001,15.881920000000004,-0.47670450187006486,2026-06-15 05:58:16.968119
65842.0,65842.01,65842.005,0.00999999999476131,5.527650000000001,15.45163,-0.47303720623396023,2026-06-15 05:58:22.569637
65842.0,65842.01,65842.005,0.00999999999476131,11.27525,6.413139999999999,0.27487578010208963,2026-06-15 05:58:28.201109
65842.0,65842.01,65842.005,0.00999999999476131,10.732970000000002,6.83596,0.22181259757993238,2026-06-15 05:58:33.807136
65845.99,65846.0,65845.995,0.00999999999476131,13.56127,3.64537,0.5762833417796851,2026-06-15 05:58:39.513269
65851.99,65852.0,65851.995,0.00999999999476131,19.167669999999994,5.377809999999999,0.5618085284948592,2026-06-15 05:58:45.275459
65855.99,65856.0,65855.995,0.00999999999476131,17.265500000000003,2.9609499999999995,0.7072200015326466,2026-06-15 05:58:50.962114
65856.91,65856.92,65856.91500000001,0.00999999999476131,17.251400000000004,2.6351400000000003,0.7349825560404174,2026-06-15 05:58:56.883414
65856.91,65856.92,65856.91500000001,0.00999999999476131,19.923169999999995,2.49989,0.7770250804305924,2026-06-15 05:59:02.505086
65857.99,65858.0,65857.995,0.00999999999476131,16.705470000000002,2.7652300000000007,0.7159598781759259,2026-06-15 05:59:08.101425
65858.0,65858.01,65858.005,0.00999999999476131,17.63336,5.1207,0.5499088953795499,2026-06-15 05:59:13.688984
65858.0,65858.01,65858.005,0.00999999999476131,18.310109999999998,4.91775,0.5765645220868387,2026-06-15 05:59:19.275715
65858.0,65858.01,65858.005,0.00999999999476131,17.37211,4.4280100000000004,0.5937627866268625,2026-06-15 05:59:24.869064
65858.0,65858.01,65858.005,0.00999999999476131,17.55121,4.40249,0.5989295654035538,2026-06-15 05:59:30.488060
65858.0,65858.01,65858.005,0.00999999999476131,12.010390000000001,6.0897,0.3271083182459314,2026-06-15 05:59:36.075650
65858.0,65858.01,65858.005,0.00999999999476131,9.606500000000002,6.02252,0.2293157216511337,2026-06-15 05:59:41.663560
65858.0,65858.01,65858.005,0.00999999999476131,11.40699,6.16084,0.298622539038686,2026-06-15 05:59:47.253586
65858.0,65858.01,65858.005,0.00999999999476131,9.38127,6.202699999999999,0.20396407333946365,2026-06-15 05:59:52.842038
65858.0,65858.01,65858.005,0.00999999999476131,9.49681,6.19,0.21080194124873058,2026-06-15 05:59:58.467811
65861.65,65861.66,65861.655,0.010000000009313226,11.10449,8.41314,0.13789327905078638,2026-06-15 06:00:04.062271
65852.74,65852.75,65852.745,0.00999999999476131,3.0198599999999995,25.973480000000002,-0.7916859527050004,2026-06-15 06:00:09.701357
65844.0,65844.01,65844.005,0.00999999999476131,3.66356,18.527700000000003,-0.66981955959238,2026-06-15 06:00:15.295328
65840.0,65840.01,65840.005,0.00999999999476131,6.042060000000001,15.62734,-0.4423417353503096,2026-06-15 06:00:20.927969
65840.0,65840.01,65840.005,0.00999999999476131,7.636360000000001,13.84501,-0.28902486200833555,2026-06-15 06:00:26.515604
65840.0,65840.01,65840.005,0.00999999999476131,6.05406,13.653439999999998,-0.3856085246733477,2026-06-15 06:00:32.170249
65840.0,65840.01,65840.005,0.00999999999476131,6.45479,13.328399999999998,-0.3474469991947709,2026-06-15 06:00:37.790977
65840.0,65840.01,65840.005,0.00999999999476131,6.94768,12.85367,-0.2982619871877422,2026-06-15 06:00:43.430044
65840.0,65840.01,65840.005,0.00999999999476131,8.10914,13.070129999999999,-0.2342380072589848,2026-06-15 06:00:49.465205
65840.0,65840.01,65840.005,0.00999999999476131,7.067900000000001,13.265719999999998,-0.304806522399848,2026-06-15 06:00:55.057700
65840.0,65840.01,65840.005,0.00999999999476131,7.099810000000001,13.23267,-0.30162872409071595,2026-06-15 06:01:00.688929
65840.0,65840.01,65840.005,0.00999999999476131,7.57411,11.93475,-0.22352100532783564,2026-06-15 06:01:06.291165
65840.0,65840.01,65840.005,0.00999999999476131,6.98926,13.066579999999998,-0.30301996824864974,2026-06-15 06:01:11.899313
65840.0,65840.01,65840.005,0.00999999999476131,4.8101899999999995,16.376880000000003,-0.5459315516491899,2026-06-15 06:01:17.495798
65840.0,65840.01,65840.005,0.00999999999476131,3.7707100000000002,18.44491,-0.6605352450212958,2026-06-15 06:01:23.760982
65840.0,65840.01,65840.005,0.00999999999476131,1.7660200000000001,20.048460000000002,-0.8380873621557791,2026-06-15 06:01:29.367209
65832.0,65832.01,65832.005,0.00999999999476131,6.909410000000001,8.699440000000001,-0.11468045371696182,2026-06-15 06:01:34.964303
65832.0,65832.01,65832.005,0.00999999999476131,6.06587,9.66318,-0.22870484867172525,2026-06-15 06:01:40.563291
65832.0,65832.01,65832.005,0.00999999999476131,5.01057,10.49007,-0.35350153283993424,2026-06-15 06:01:46.162570
65832.0,65832.01,65832.005,0.00999999999476131,5.589580000000001,9.99626,-0.2827361245848795,2026-06-15 06:01:51.752843
65827.62,65827.63,65827.625,0.010000000009313226,7.23523,6.1327799999999995,0.08246926805111608,2026-06-15 06:01:57.359126
65827.62,65827.63,65827.625,0.010000000009313226,10.729729999999998,8.17536,0.1351154636132385,2026-06-15 06:02:02.994300
65831.99,65832.0,65831.995,0.00999999999476131,12.131549999999999,5.764869999999999,0.35575159724682365,2026-06-15 06:02:08.589218
65831.99,65832.0,65831.995,0.00999999999476131,11.790829999999998,6.173689999999999,0.3126796596847564,2026-06-15 06:02:14.192262
65831.99,65832.0,65831.995,0.00999999999476131,10.552109999999999,7.229030000000001,0.18688790482499987,2026-06-15 06:02:19.783463
65820.55,65820.56,65820.555,0.00999999999476131,2.5711299999999997,31.0825,-0.8472004357330843,2026-06-15 06:02:25.377654
65816.54,65816.55,65816.545,0.010000000009313226,3.89375,22.532510000000002,-0.7053120645902976,2026-06-15 06:02:30.970435
65816.54,65816.55,65816.545,0.010000000009313226,6.861110000000001,15.21434,-0.37839455141344797,2026-06-15 06:02:36.564002
65816.54,65816.55,65816.545,0.010000000009313226,6.431330000000002,16.56657,-0.4407028467816625,2026-06-15 06:02:42.152829
65816.54,65816.55,65816.545,0.010000000009313226,6.52865,14.02939,-0.36485676650108667,2026-06-15 06:02:47.758656
65816.54,65816.55,65816.545,0.010000000009313226,6.99491,13.69285,-0.32376342339624975,2026-06-15 06:02:53.359161
65816.53,65816.54,65816.535,0.00999999999476131,5.3019500000000015,18.12345,-0.5473332365722676,2026-06-15 06:02:58.957061
65851.99,65852.0,65851.995,0.00999999999476131,17.379440000000002,4.11596,0.61703806395787,2026-06-15 06:03:04.600628
65857.99,65858.0,65857.995,0.00999999999476131,15.749359999999998,5.600770000000001,0.4753408995636091,2026-06-15 06:03:10.215333
65857.99,65858.0,65857.995,0.00999999999476131,13.34348,6.503449999999999,0.3446391960872538,2026-06-15 06:03:15.813404
65857.99,65858.0,65857.995,0.00999999999476131,6.10578,12.576880000000003,-0.34636930715433467,2026-06-15 06:03:21.414791
65857.99,65858.0,65857.995,0.00999999999476131,5.92944,12.641210000000001,-0.36141815176097775,2026-06-15 06:03:27.013400
65857.99,65858.0,65857.995,0.00999999999476131,7.603200000000001,10.20328,-0.14601875272372744,2026-06-15 06:03:32.611832
65850.0,65850.01,65850.005,0.00999999999476131,4.2489099999999995,19.15772,-0.6369481638322134,2026-06-15 06:03:38.225905
65834.28,65834.29,65834.285,0.00999999999476131,5.132569999999999,15.885409999999997,-0.5116019712646029,2026-06-15 06:03:43.840615
65834.28,65834.29,65834.285,0.00999999999476131,4.788049999999999,17.55629,-0.5714306173285943,2026-06-15 06:03:49.446004
65824.0,65824.01,65824.005,0.00999999999476131,3.6918400000000005,13.95044,-0.5814781309445264,2026-06-15 06:03:55.091262
65821.34,65821.35,65821.345,0.010000000009313226,3.7893400000000006,11.173619999999998,-0.4935039591096947,2026-06-15 06:04:00.677894
65820.0,65820.01,65820.005,0.00999999999476131,4.210729999999999,16.63367,-0.595984533016062,2026-06-15 06:04:06.345277
65820.0,65820.01,65820.005,0.00999999999476131,3.9545499999999993,16.520430000000005,-0.613718792399309,2026-06-15 06:04:11.935651
65820.0,65820.01,65820.005,0.00999999999476131,3.95683,16.52538,-0.613632513288361,2026-06-15 06:04:17.541355
65820.0,65820.01,65820.005,0.00999999999476131,6.674330000000002,12.52898,-0.3048771279534621,2026-06-15 06:04:23.155353
65827.99,65828.0,65827.995,0.00999999999476131,19.668370000000003,4.8703699999999985,0.6030464481876414,2026-06-15 06:04:29.258752
65829.99,65830.0,65829.995,0.00999999999476131,18.445800000000002,3.9013500000000008,0.6508413824581658,2026-06-15 06:04:34.851829
65831.99,65832.0,65831.995,0.00999999999476131,15.813399999999996,3.8258600000000005,0.6103865420591202,2026-06-15 06:04:40.472823
65831.99,65832.0,65831.995,0.00999999999476131,13.640679999999998,4.2961100000000005,0.5209722586928875,2026-06-15 06:04:46.065542
65845.99,65846.0,65845.995,0.00999999999476131,16.491110000000003,6.1968,0.45373549172224337,2026-06-15 06:04:51.654277
65855.99,65856.0,65855.995,0.00999999999476131,24.80437,4.426159999999999,0.6971549951369339,2026-06-15 06:04:57.248758
65873.99,65874.0,65873.995,0.00999999999476131,11.01113,4.81454,0.39155309064323973,2026-06-15 06:05:02.853089
65872.64,65872.65,65872.64499999999,0.00999999999476131,4.3536,12.10294,-0.47089728460539093,2026-06-15 06:05:08.491623
65869.17,65869.18,65869.17499999999,0.00999999999476131,5.643610000000001,20.127280000000003,-0.5620166785081928,2026-06-15 06:05:14.084025
65856.46,65856.47,65856.465,0.00999999999476131,6.550800000000001,11.051720000000001,-0.255697479679046,2026-06-15 06:05:19.688410
65861.65,65861.66,65861.655,0.010000000009313226,4.257519999999999,13.244059999999998,-0.5134702124036801,2026-06-15 06:05:25.291430
65858.0,65858.01,65858.005,0.00999999999476131,10.981270000000002,10.345640000000001,0.0298041300872935,2026-06-15 06:05:30.875922
65861.65,65861.66,65861.655,0.010000000009313226,7.574520000000001,12.494980000000002,-0.24517103066842724,2026-06-15 06:05:36.473781
65861.65,65861.66,65861.655,0.010000000009313226,11.9297,3.6384200000000004,0.5325806841160011,2026-06-15 06:05:42.067317
65863.99,65864.0,65863.995,0.00999999999476131,16.383819999999996,4.237189999999999,0.5890414679009419,2026-06-15 06:05:47.703731
65865.99,65866.0,65865.995,0.00999999999476131,14.218389999999998,4.46499,0.5220361626215384,2026-06-15 06:05:53.295816
65869.99,65870.0,65869.995,0.00999999999476131,11.56378,4.634339999999999,0.4277928549732932,2026-06-15 06:05:58.933492
